Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1241586,-,-,-,39.33,-74.1,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,3,21,30,8,14.1,0,7.5,3.6,70,95.55,14.8,1011,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,3,22,0,4,14.3,0,7.3,3.6,70,96.75,14.8,1011,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,3,22,30,3,14.3,0,7.2,3.7,69,96.65,14.8,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,3,23,0,3,14.5,0,7.1,3.7,69,97.41,14.9,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,3,23,30,3,14.5,0,6.8,3.7,67,96.69,15,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,0,0,3,14.7,0,6.6,3.8,65,98.33,15,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,0,30,3,14.7,0,6.4,3.9,64,97.6,15.1,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,1,0,7,14.9,0,6.2,3.9,63,98.4,15.2,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,1,30,7,14.9,0,5.9,4,61,98.4,15.2,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,2,0,7,15.1,0,5.6,4,60,99.44,15.2,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,2,30,7,15.1,0,5.2,4,52,98.8,15.3,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,3,0,8,15.2,0,4.8,4,45,99.13,15.3,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,3,30,8,15.2,0,4.5,4,32,99.77,15.2,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,4,0,8,15,0,4.2,4,19,99.02,15.2,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,4,30,8,15,0,4.4,4,10,100,15,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,5,0,8,14.8,0,4.5,3.9,2,99.37,14.9,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,5,30,3,14.8,0,5,3.8,1,99.37,14.9,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,6,0,3,14.5,0,5.5,3.7,1,98.16,14.8,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,6,30,3,14.5,0,6.1,3.5,1,97.63,14.9,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,7,0,3,14.2,0,6.6,3.3,1,95.73,14.9,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,7,30,3,14.2,0,7,3.1,179,95.12,15,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,8,0,11,13.9,0,7.4,2.9,358,93.02,15,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,8,30,11,13.9,0,7.6,2.7,358,91.83,15.2,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,9,0,11,13.6,0,7.7,2.5,358,89.31,15.4,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,9,30,11,13.7,0,7.5,2.2,179,87.62,15.7,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,10,0,11,13.7,0,7.2,2,0,86.58,15.9,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,10,30,11,13.7,0,6.7,1.9,1,84.94,16.2,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,11,0,3,13.9,0,6.1,1.8,2,84.94,16.4,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,11,30,3,13.9,0,5.6,1.7,179,83.34,16.7,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,12,0,0,14.1,0,5,1.6,356,83.66,16.9,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,12,30,0,14.1,0,4.6,1.7,349,82.61,17.1,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,13,0,0,14.4,0,4.1,1.7,342,82.41,17.4,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,13,30,0,14.4,0,3.8,1.8,332,81.38,17.6,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,14,0,0,14.6,0,3.4,1.9,323,82.24,17.7,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,14,30,0,14.6,0,3,2,316,81.72,17.8,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,15,0,3,14.9,0,2.6,2.1,308,83.02,17.8,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,15,30,3,14.9,0,2.4,2.2,301,81.99,18,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,16,0,3,15.1,0,2.2,2.2,294,82.38,18.1,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,16,30,3,15.1,0,1.9,2.3,289,82.38,18.1,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,17,0,3,15.3,0,1.6,2.3,284,83.55,18.1,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,17,30,3,15.3,0,1.5,2.4,280,84.6,17.9,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,18,0,0,15.7,0,1.4,2.4,276,87.5,17.8,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,18,30,0,15.7,0,1.4,2.4,276,87.5,17.8,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,19,0,0,15.6,0,1.7,2.4,276,90.06,17.2,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,19,30,0,15.6,0,1.8,2.3,279,90.15,17.2,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,20,0,0,15.6,0,2,2.3,281,91.18,17.1,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,20,30,0,15.6,0,2.1,2.3,283,91.18,17.1,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,21,0,0,15.7,0,2.3,2.2,285,91.3,17.1,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,21,30,0,15.7,0,2.5,2.1,288,91.88,17,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,22,0,0,15.6,0,2.7,2.1,290,91.68,17,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,22,30,0,15.6,0,2.9,2,293,92.26,16.9,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,23,0,0,15.5,0,3.1,1.9,296,92.22,16.8,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,4,23,30,0,15.5,0,3.3,1.9,300,93.39,16.6,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,0,0,0,15.4,0,3.5,1.8,304,92.93,16.5,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,0,30,0,15.3,0,3.7,1.8,309,94.02,16.3,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,1,0,0,15.1,0,3.8,1.8,313,94.03,16.1,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,1,30,0,15.2,0,3.9,1.8,316,95.33,15.9,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,2,0,0,15,0,4,1.7,319,95.35,15.7,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,2,30,0,15,0,3.9,1.7,320,96.57,15.5,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,3,0,0,14.8,0,3.8,1.7,321,96.02,15.4,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,3,30,0,14.8,0,3.5,1.7,319,97.25,15.2,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,4,0,0,14.6,0,3.1,1.6,316,96.84,15.1,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,4,30,0,14.6,0,2.8,1.6,308,95.61,15.3,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,5,0,0,14.6,0,2.4,1.6,299,94.48,15.5,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,5,30,0,14.6,0,2.2,1.5,283,92.69,15.8,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,6,0,0,14.7,0,2,1.5,267,91.56,16.1,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,6,30,0,14.7,0,1.9,1.4,251,89.84,16.4,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,7,0,0,15.1,0,1.9,1.4,235,89.45,16.8,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,7,30,0,15.1,0,2.3,1.4,233,87.22,17.2,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,8,0,0,14.7,0,2.6,1.4,231,82.99,17.6,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,8,30,0,14.7,0,3.2,1.4,234,81.44,17.9,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,9,0,0,14.5,0,3.7,1.5,237,79.42,18.1,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,9,30,0,14.5,0,4.1,1.7,239,77.94,18.4,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,10,0,0,14.4,0,4.5,1.8,241,76.64,18.6,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,10,30,0,14.4,0,4.7,2.1,242,75.69,18.8,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,11,0,0,14.5,0,4.9,2.3,243,75.1,19,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,11,30,0,14.5,0,5,2.5,243,74.1,19.2,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,12,0,0,14.6,0,5.1,2.7,244,74.21,19.3,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,12,30,0,14.6,0,5.2,2.7,246,73.75,19.4,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,13,0,0,14.7,0,5.2,2.8,247,74,19.5,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,13,30,0,14.7,0,5.2,2.7,250,73.54,19.6,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,14,0,3,14.9,0,5.2,2.7,252,73.94,19.7,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,14,30,3,14.9,0,5.2,2.8,255,73.48,19.8,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,15,0,3,15.2,0,5.2,2.9,258,74.75,19.8,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,15,30,7,15.2,0,5,3,258,74.75,19.8,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,16,0,0,15.5,0,4.8,3.1,259,76.94,19.7,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,16,30,0,15.5,0,4.6,3.1,258,77.89,19.5,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,17,0,3,16,0,4.4,3.2,258,80.58,19.4,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,17,30,4,16,0,4.3,3.2,259,81.59,19.2,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,18,0,7,16.3,0,4.1,3.2,260,83.83,19.1,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,18,30,3,16.3,0,4.1,3.2,260,83.83,19.1,1005,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,19,0,7,16.4,0,3.9,3.1,264,86.83,18.6,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,19,30,7,16.4,0,3.7,3.1,267,87.92,18.4,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,20,0,7,16.4,0,3.5,3.1,270,89.24,18.2,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,20,30,4,16.4,0,3.3,3.1,275,89.8,18.1,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,21,0,4,16.4,0,3,3.1,279,90.79,17.9,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,21,30,4,16.4,0,2.7,3.1,285,91.36,17.8,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,22,0,4,16.3,0,2.4,3.1,292,91.84,17.6,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,22,30,8,16.3,0,2.2,3.1,299,93,17.4,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,23,0,4,16.1,0,1.9,3.1,307,93.02,17.2,1006,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,5,23,30,4,16.1,0,1.8,3.1,320,94.9,16.9,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,0,0,4,15.9,0,1.6,3.1,334,94.76,16.7,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,0,30,3,15.9,0,1.6,3,176,95.97,16.5,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,1,0,3,15.6,0,1.7,3,19,95.9,16.3,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,1,30,3,15.6,0,1.9,3,35,96.51,16.2,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,2,0,3,15.4,0,2.2,2.9,51,96.21,16,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,2,30,3,15.4,0,2.5,2.9,56,97.44,15.8,1007,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,3,0,3,15.1,0,2.8,2.8,61,96.9,15.6,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,3,30,3,15.1,0,3.1,2.7,62,97.52,15.5,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,4,0,3,14.8,0,3.4,2.7,63,96.18,15.4,1008,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,4,30,0,14.8,0,3.6,2.6,64,96.28,15.4,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,5,0,0,14.5,0,3.8,2.5,65,94.58,15.4,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,5,30,3,14.5,0,4,2.4,63,93.98,15.5,1009,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,6,0,3,14.1,0,4.1,2.4,61,90.97,15.6,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,6,30,3,14.1,0,4.2,2.3,59,89.81,15.8,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,7,0,3,13.4,0,4.2,2.3,56,85.19,15.9,1010,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,7,30,3,13.4,0,4.2,2.2,53,84.74,16,1011,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,8,0,3,13,0,4.1,2.2,50,81.73,16.1,1011,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,8,30,3,13,0,4,2.2,48,80.69,16.3,1011,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,9,0,3,12.8,0,3.9,2.2,47,79.06,16.4,1012,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,9,30,0,12.8,0,3.8,2.1,47,78.56,16.5,1012,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,10,0,0,12.8,0,3.7,2.1,47,77.76,16.7,1012,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,10,30,0,12.8,0,3.6,2.1,49,77.34,16.8,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,11,0,0,13,0,3.6,2.1,51,77.66,16.9,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,11,30,0,13,0,3.5,2.1,57,77.66,16.9,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,12,0,0,13.1,0,3.4,2.1,64,78.08,16.9,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,12,30,0,13.1,0,3.4,2.1,72,78.08,16.9,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,13,0,0,13.1,0,3.5,2,80,78.15,16.9,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,13,30,0,13.1,0,3.4,2,85,78.65,16.8,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,14,0,0,13.1,0,3.4,2,90,79.19,16.7,1013,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,14,30,0,13.1,0,3.2,2.1,93,79.77,16.6,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,15,0,0,13.1,0,3.1,2.1,96,80.31,16.5,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,15,30,0,13.1,0,3,2.1,101,80.82,16.4,1014,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,16,0,3,13.1,0,2.9,2.1,105,82.04,16.2,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,16,30,3,13.1,0,2.9,2.2,112,82.56,16.1,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,17,0,4,13.2,0,3,2.2,118,84.09,15.9,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,17,30,4,13.2,0,3.1,2.2,123,85.17,15.7,1015,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,18,0,3,13.3,0,3.2,2.2,128,86.92,15.5,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,18,30,3,13.3,0,3.2,2.2,128,86.92,15.5,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,19,0,4,13.4,0,3.2,2.2,135,89.6,15.1,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,19,30,4,13.4,0,3.1,2.2,136,89.6,15.1,1016,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,20,0,4,13.4,0,3,2.2,138,90.25,15,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,20,30,4,13.4,0,3,2.2,139,90.25,15,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,21,0,4,13.4,0,2.9,2.2,140,90.48,14.9,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,21,30,4,13.4,0,2.8,2.2,142,90.48,14.9,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,22,0,3,13.4,0,2.7,2.2,144,90.6,14.9,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,22,30,3,13.4,0,2.5,2.2,147,90.6,14.9,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,23,0,4,13.4,0,2.4,2.2,150,90.98,14.9,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,6,23,30,4,13.4,0,2.3,2.1,152,91.56,14.8,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,0,0,4,13.5,0,2.1,2.1,154,91.97,14.8,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,0,30,4,13.5,0,2,2.1,156,91.97,14.8,1017,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,1,0,4,13.6,0,1.8,2.1,157,92.55,14.8,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,1,30,4,13.6,0,1.7,2.1,158,91.96,14.9,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,2,0,4,13.7,0,1.6,2.1,158,92.24,14.9,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,2,30,4,13.7,0,1.5,2.1,157,92.24,14.9,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,3,0,4,13.7,0,1.4,2.1,157,92.49,14.9,1018,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,3,30,4,13.7,0,1.5,2.1,153,92.58,14.9,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,4,0,4,13.8,0,1.5,2.1,149,93.45,14.8,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,4,30,4,13.8,0,1.7,2.1,144,92.26,15,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,5,0,4,14,0,1.8,2.1,139,93.07,15.1,1019,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,5,30,4,14,0,2,2.1,137,91.97,15.3,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,6,0,4,14.1,0,2.2,2.1,135,91.24,15.5,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,6,30,4,14.1,0,2.3,2.2,131,90.66,15.6,1020,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,7,0,4,13.9,0,2.4,2.2,128,88.73,15.8,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,7,30,3,13.9,0,2.4,2.2,128,88.17,15.9,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,8,0,0,13.8,0,2.5,2.3,127,86.15,16.1,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,8,30,0,13.8,0,2.5,2.3,128,85.06,16.3,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,9,0,0,13.7,0,2.4,2.3,129,83.78,16.5,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,9,30,0,13.7,0,2.5,2.3,131,83.25,16.6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,10,0,0,13.9,0,2.5,2.3,133,83.63,16.7,1022,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,10,30,0,13.9,0,2.6,2.4,136,83.03,16.8,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,11,0,0,14,0,2.6,2.4,138,83.3,16.9,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,11,30,0,14,0,2.7,2.4,141,82.78,17,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,12,0,0,14.1,0,2.7,2.4,143,83.15,17,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,12,30,0,14.1,0,2.7,2.4,144,83.15,17,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,13,0,0,14.1,0,2.7,2.4,145,83.22,17,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,13,30,0,14.1,0,2.7,2.4,146,83.22,17,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,7,14,0,0,14.1,0,2.7,2.4,146,83.12,17,1021,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
